,r_ID,r_birth_yr,r_gender,r_race,r_edu_yrs,r_edu_high_deg,r_edu_sum,r_child_born,r_age_ss_payments,H1ATOTB,H2ATOTB,H3ATOTB,H4ATOTB,H5ATOTB,H6ATOTB,H7ATOTB,H8ATOTB,H9ATOTB,H10ATOTB,H11ATOTB,H12ATOTB,H13ATOTB,H14ATOTB,H15ATOTB,H16ATOTB,H1CPL,H2CPL,H3CPL,H4CPL,H5CPL,H6CPL,H7CPL,H8CPL,H9CPL,H10CPL,H11CPL,H12CPL,H13CPL,H14CPL,H15CPL,H16CPL,H1ITOT,H2ITOT,H3ITOT,H4ITOT,H5ITOT,H6ITOT,H7ITOT,H8ITOT,H9ITOT,H10ITOT,H11ITOT,H12ITOT,H13ITOT,H14ITOT,H15ITOT,H16ITOT,H1ADEBT,H2ADEBT,H3ADEBT,H4ADEBT,H5ADEBT,H6ADEBT,H7ADEBT,H8ADEBT,H9ADEBT,H10ADEBT,H11ADEBT,H12ADEBT,H13ADEBT,H14ADEBT,H15ADEBT,H16ADEBT,R1LBRF,R2LBRF,R3LBRF,R4LBRF,R5LBRF,R6LBRF,R7LBRF,R8LBRF,R9LBRF,R10LBRF,R11LBRF,R12LBRF,R13LBRF,R14LBRF,R15LBRF,R16LBRF,R1MPART,R2MPART,R3MPART,R4MPART,R5MPART,R6MPART,R7MPART,R8MPART,R9MPART,R10MPART,R11MPART,R12MPART,R13MPART,R14MPART,R15MPART,R16MPART,R1URBRUR,R2URBRUR,R3URBRUR,R4URBRUR,R5URBRUR,R6URBRUR,R7URBRUR,R8URBRUR,R9URBRUR,R10URBRUR,R11URBRUR,R12URBRUR,R13URBRUR,R14URBRUR,R15URBRUR,R1SHLT,R2SHLT,R3SHLT,R4SHLT,R5SHLT,R6SHLT,R7SHLT,R8SHLT,R9SHLT,R10SHLT,R11SHLT,R12SHLT,R13SHLT,R14SHLT,R15SHLT,R16SHLT,R1JCIND,R2JCIND,R3JCIND,R4JCIND,R5JCIND,R6JCIND,R7JCIND,R8JCIND,R9JCIND,R10JCIND,R11JCIND,R12JCIND,R13JCIND,R14JCIND,R15JCIND,R16JCIND,R7JCINDB,R8JCINDB,R9JCINDB,R10JCINDB,R11JCINDB,R12JCINDB,R13JCINDB,R14JCINDB,R15JCINDB,R16JCINDB,R10JCINDC,R11JCINDC,R12JCINDC,R13JCINDC,R14JCINDC,R15JCINDC,R16JCINDC,R1JPHYS,R2JPHYS,R3JPHYS,R4JPHYS,R5JPHYS,R6JPHYS,R7JPHYS,R8JPHYS,R9JPHYS,R10JPHYS,R11JPHYS,R12JPHYS,R13JPHYS,R14JPHYS,R15JPHYS,R16JPHYS,R1JSTRES,R2JSTRES,R3JSTRES,R4JSTRES,R5JSTRES,R6JSTRES,R7JSTRES,R8JSTRES,R9JSTRES,R10JSTRES,R11JSTRES,R12JSTRES,R13JSTRES,R14JSTRES,R15JSTRES,R16JSTRES,R1JHOURS,R2JHOURS,R3JHOURS,R4JHOURS,R5JHOURS,R6JHOURS,R7JHOURS,R8JHOURS,R9JHOURS,R10JHOURS,R11JHOURS,R12JHOURS,R13JHOURS,R14JHOURS,R15JHOURS,R16JHOURS,R1IEARN,R2IEARN,R3IEARN,R4IEARN,R5IEARN,R6IEARN,R7IEARN,R8IEARN,R9IEARN,R10IEARN,R11IEARN,R12IEARN,R13IEARN,R14IEARN,R15IEARN,R16IEARN,R1RETMON,R2RETMON,R3RETMON,R4RETMON,R5RETMON,R6RETMON,R7RETMON,R8RETMON,R9RETMON,R10RETMON,R11RETMON,R12RETMON,R13RETMON,R14RETMON,R15RETMON,R16RETMON,R1RETYR,R2RETYR,R3RETYR,R4RETYR,R5RETYR,R6RETYR,R7RETYR,R8RETYR,R9RETYR,R10RETYR,R11RETYR,R12RETYR,R13RETYR,R14RETYR,R15RETYR,R16RETYR
r_ID,1.0,0.629246474704878,-0.000746883276941213,0.29261230690415596,0.109111227540872,0.12639792292160704,0.13251774446010497,-0.12519158432018213,-0.224328845678317,-0.01987895182259252,-0.0885471967162954,-0.01662157004732062,-0.024495546323852892,-0.037817396296947164,-0.04066714422896919,-0.03816467476849836,-0.04124075886555808,-0.03057350071384222,-0.10905418964788603,-0.10590628860855429,-0.04031728288102714,-0.09724763090276582,-0.06608357674666758,-0.0788592563160047,-0.0785934134205877,0.014904144055536288,-0.2564394445729926,-0.26688614368065267,-0.22850043599651304,-0.23236681251812766,-0.2310209006321157,-0.022807020581478585,-0.003934755970070759,0.013831906867927207,0.03521320145373362,0.04829339908378749,0.07263306930411516,0.0813838367880786,0.08037792375621032,0.09034797782852418,0.08650274063940558,-0.056978731672292296,-0.1926872965029997,-0.2034206477848583,-0.09359922658312202,-0.10399867604209213,-0.10781219111539422,0.08208964623556818,0.05323017599761518,0.012984885476774908,0.05861589395457558,0.06597711371606665,0.04393454766221078,0.053902362723400744,0.044366419837601055,0.06835665998475306,0.0530092323748214,-0.013392689566711602,-0.0972175318258074,-0.09199107985034233,-0.006495318284594734,-0.06374039790999113,-0.05816779120413386,0.0388946202303024,0.06113249720238052,0.05646647978435349,0.05493795484974709,0.06595050951740297,0.06941625236253389,0.07470138372011827,0.07433224477591663,0.05664086641692561,0.088728356006374,0.05654575536502809,0.3452880604894796,0.4463886035149244,0.31815346469700606,0.2703002192871838,0.22123804054330018,-0.28618663015498647,-0.3208104149352753,-0.3445457371940653,-0.39724422472596715,-0.41353477534633337,-0.4046278042464186,-0.38401914418761335,-0.3584257120197122,-0.31460877969454676,-0.27854727055542144,0.02269669912306236,-0.07877692762556572,-0.0786539499431455,-0.06798315086460868,-0.06433736347444541,-0.055549571827545635,0.035338307742510226,0.047306867501260536,0.04543109459230368,0.08239306141459403,0.081587149440871,0.08719108276847377,0.09404189046274733,0.08079666475076082,0.07757628278479213,0.07544674019494836,0.15701356992810458,-0.002588883910976283,-0.004958377463774481,0.003557994118748468,0.004985216157669676,-0.0014141898200520483,-0.03752005670283639,-0.03988074498624337,-0.04804645695403533,-0.1768888534419214,-0.17214398657513003,-0.1697159527062979,-0.16685623636237484,-0.15625893659456735,-0.1511373226003005,0.0493652370207041,0.17013084162230285,0.17797060258493883,0.10617578781081317,0.10866809368700281,0.1129392134382147,-0.04337126249314291,-0.06255656837775689,-0.04364034654073196,0.005600517006567512,-0.030576126228206518,-0.01784582884959776,-0.023926573688989483,-0.02007146088322869,-0.021875184931036535,-0.004791752395328176,-0.022038604532030173,-0.029197601960115456,-0.0332928748783478,-0.006283408879626215,-0.00507475645321074,-0.017260303849866036,-0.029042451139300256,-0.035951314503707865,-0.023190354342377047,-0.01599016369131658,-0.03197561708595421,-0.05537729093221284,-0.07917802915004092,-0.07000353702859304,-0.06584502987349183,-0.04438754710856608,-0.001414345656546262,-0.020826226359421888,-0.026774347528461508,-0.007464404188006572,-0.0076990708200835685,-0.0071553304799149365,0.012878078225278883,0.0074761932991600335,-0.0056316737466444566,0.05109497302790399,0.03068134581235866,0.00026668669132762473,0.0021391771748017936,-0.02352080937147924,-0.025629923421332954,-0.025115067766970218,-0.0017178539937106197,-0.03336652961599178,-0.028759583523450434,0.02424856710536244,0.02667299149412703,0.019125919107215568,0.013768578655789033,-0.0659376789984405,-0.06499646861167555,-0.05409146353195849,-0.15456407904284766,-0.15334919015000467,-0.14471653541063326,-0.10320187496009146,-0.08747018247073714,-0.06487933707794324,-0.033984142079041504,0.01661448147839029,0.3383427767846946,0.17750626319243107,0.027228594763779305,0.005773730563687006,-0.005136126502876725,-0.19802955518389032,-0.12954075204803475,-0.16381002512050327,-0.14570609140537075,-0.11200596773913231,-0.11339860998243714,-0.07379337127761469,-0.08700595039967153,-0.047586239684849506,-0.05393620406866122,-0.012401034863583207,-0.26272949133836965,-0.23848793299963975,-0.09269770190866772,-0.04473433106273156,0.0037883855240709945,0.23999721688581424,0.2425673694871902,0.2534276102882006,0.2302992148484597,0.22544370451188595,0.23944238404857035,0.19024027222199125,0.19388087800660966,0.13797849737099516,0.11933005274084084,-0.051090718269368965,-0.2351649646132924,-0.32070110250411754,-0.16463643179402065,-0.1487912326473998,-0.13315891815923406,0.20590142356027188,0.14405358996417839,0.2588179102277626,0.24498090836162664,0.2406463542852134,0.22317202234144762,0.2203601639586981,0.1741349665066298,0.17723371638948449,0.17233824765745487,0.008958314666136225,-0.04653335827109651,-0.02466751961760888,-0.06134753638582137,-0.06016048011148078,-0.03280325032582051,-0.021827225756977875,-0.014096415832245413,-0.007000290503357689,-0.020912504255905733,-0.007527377151022443,-0.006736589337634466,-0.011838841317986576,0.0005942037135310181,-0.0015589880799259793,-0.012507203359760466,-0.038586248452322044,-0.4786239297937448,-0.5515872204167267,-0.46476723632510564,-0.4714687166045563,-0.45497080223879305,-0.2647541099021103,-0.1950092808054861,-0.11936080902812254,0.13129510645734827,0.20421610467445628,0.25850787778453266,0.3334511966698271,0.37372573796492725,0.39951903617058704,0.4033975300659972
r_birth_yr,0.629246474704878,1.0,0.008114224112995115,0.2697269720779295,0.23471760177362774,0.2388992545049919,0.2483870713009094,-0.13694852682504707,-0.380952824794918,-0.04235104018919464,0.08202970774730178,0.013143994121441705,0.012179382117800907,0.02822926969732311,0.023668644720230374,0.00977962553101266,0.012980092315162966,-0.0025523306336137095,-0.06631499455254382,-0.07232656563257644,-0.02229064744767492,-0.08005596143763621,-0.05322750608152841,-0.061915554041873586,-0.06363082479989654,0.03451781505901538,0.3210483900391617,0.3191870284755669,0.30857623096230785,0.3135846407468865,0.3075298014136666,0.27702453482428,0.2793551685693762,0.2720688152925546,0.2181747229871166,0.2210038472268517,0.2299585500760665,0.19898745084621397,0.19289137585533012,0.19239629678466824,0.17167930933212877,0.09099883238782897,0.20672954387273887,0.21405485858283824,0.1542384570480633,0.18014912513455889,0.1899790807991776,0.19267047906236015,0.07782523331745574,0.03743382413188726,0.1528747889823628,0.15553609730574194,0.11276957866976334,0.10469490115809621,0.09242069004803552,0.13539650245529047,0.12724510880564618,0.04328060628604005,0.1090540985083745,0.09889204979851905,0.03318973966261484,0.09413493353157457,0.09197978649398657,0.06853354450096023,0.07707490697853896,0.07958170970401597,0.08763369352161673,0.09214759760903819,0.08751578739335845,0.09183421318491275,0.10152654338917862,0.07889067978544899,0.1583045701597883,-0.160612718172545,-0.4064738856053488,-0.49566447514021506,-0.4947494720522884,-0.4891406984358786,-0.4688600203101798,-0.5218838843382749,-0.5055891856391792,-0.4913113860892087,-0.4956988676965561,-0.5041291995521795,-0.4871414730681768,-0.47911668651573636,-0.4832321093109977,-0.4469958607838035,-0.4611864864641366,0.08832672456007053,0.11418061430047853,0.10876367067620475,0.10593388676427509,0.1081108442515769,0.10228265407201442,0.11172309378346558,0.11902001464631243,0.11625552522856504,0.13621837041942075,0.13721775197062772,0.1475664437424316,0.14938233798422126,0.13162749016661218,0.13239956350868334,0.13549992691408946,-0.005018561285945969,0.027570028090845612,0.027970562236091248,0.018533101507039264,0.017608864365209077,0.02174357743928488,-0.005866587715649921,-0.003030284866652424,-0.0007175788080967019,-0.11078153777315039,-0.10464442109391524,-0.10394239399294418,-0.12256442664157394,-0.10992066615525264,-0.1065307923397976,-0.12077840404916508,-0.2019184543761097,-0.20407167664549108,-0.19605900809062657,-0.19285523885592226,-0.19110889554721353,-0.172560267141889,-0.173208765572168,-0.13572246096108656,-0.08814450758269839,-0.11056932491117824,-0.08144252987609057,-0.07404590782067667,-0.0624067992295313,-0.0687424675556876,-0.05328238298796428,0.07137149326774601,0.06425323055237873,0.04928945183869915,0.051703574326580085,0.034066836250956245,0.047666376363443126,0.011766463436050156,0.011698972713785758,0.01821443865601974,0.021459835134407666,0.0017791400969849138,-0.0227783845086673,-0.04733877582829091,-0.03339722540478955,-0.05252343952282016,-0.03027991170135676,0.02806174787694582,0.011451921708604266,0.007452311703863861,-0.0030841845334338217,-0.01026288426913103,-0.008202955857085048,-0.004952559293241442,0.006385823192668673,-0.018081083144474666,0.024322452664407444,0.032371701226472434,0.00700308761423658,0.014925634506251829,-0.005780056910049313,-0.006272898278409861,-0.001998277541592021,-0.013056177226213425,0.02171045358840685,0.009201649582637446,-0.025244827711692504,-0.04394197182385399,-0.04600708914969456,-0.04156478144836693,-0.08575914532458806,-0.08248061060480895,-0.08729118987377568,-0.14330722148580285,-0.14004950025521232,-0.1339357182465905,-0.1289451031508189,-0.11554228344602775,-0.1026810525445621,-0.0662762180955724,-0.0956473613932509,-0.35072801518161534,-0.24460920410455686,-0.24719172599812042,-0.22477302783168884,-0.24014097081765093,-0.280427059810586,-0.22125435777970895,-0.23360365302597733,-0.2271684108540748,-0.19394445389856316,-0.19606751528474942,-0.15387732966488463,-0.1888110553614501,-0.1563070049544109,-0.19062298406281597,0.02024722666616793,0.2711295736959167,0.26978553957790485,0.31767779120198375,0.31140544037099965,0.3041188930196877,0.34489258738930795,0.3387869979473664,0.32916212278054413,0.30286922125252586,0.2987371303492887,0.31834485239600546,0.2819708552675572,0.30442271077118876,0.26703119870672576,0.29020345738419967,0.062470926120013134,0.23353490940646507,0.33502901719902506,0.251935147701442,0.29395722180164896,0.3176087304140462,0.3091100414866378,0.1914648342540173,0.3132421148917489,0.31239573465463116,0.30190710319748454,0.2880974014220761,0.2822304502507131,0.23384809208306215,0.25650483059733675,0.3017259338048676,-0.01345241759377873,0.048278636704427925,0.01884502786229435,0.07166351925246636,0.05630437666901924,0.022999545579111907,0.017947505000647335,0.027735080062890754,0.02261768479695847,0.011203422430213017,0.01674700959613542,0.020459988313327664,-0.0037125760399121517,0.0023520473042630734,0.0006668299526914607,-0.015394160012298234,0.11252850228168278,0.5508596168703846,0.6210710483541672,0.5904291637844958,0.5969736419951766,0.5816003460984646,0.6043064028751907,0.5937959030427031,0.5805984086211771,0.5608079523968422,0.5592841388050149,0.567371505141581,0.5653068657162444,0.5582590886345234,0.5531534471507158,0.5407252234965627
r_gender,-0.000746883276941213,0.008114224112995115,1.0,0.007723053820315159,-0.009972781133567471,-0.02884007039816583,-0.015764668355911404,0.011391278511382401,-0.05957987742684511,-0.03409634784696396,-0.0599488396403294,-0.03985333811087508,-0.03432267167219021,-0.046375390797621006,-0.03788782399596135,-0.043853188062481695,-0.04814461184476126,-0.04842475087161821,-0.04277738518818771,-0.04690453497300037,-0.02713493016742234,-0.0482545069661944,-0.025878642133550175,-0.055597378387600406,-0.05868032375024204,-0.145597725464037,-0.24426738617299704,-0.24792858921741093,-0.2379850804428681,-0.2478401741043079,-0.25232010752303097,-0.24023278060985903,-0.25118292942673726,-0.24848127588451438,-0.21689102369589675,-0.22390606838584165,-0.2303221589063424,-0.21487275232698427,-0.21967129241939357,-0.2199428273121234,-0.22176119808558392,-0.05448574288482789,-0.0711591320958684,-0.08065082333127,-0.05592605522312263,-0.06677511084897403,-0.0661916953762452,-0.06889784348736051,-0.025573200215596587,-0.02583468726563004,-0.06170781133840739,-0.07695096128087299,-0.06059564814799172,-0.058448635126347466,-0.05804722222425518,-0.0763032465810893,-0.06655519330088276,-0.0027934927871220154,-0.025681510496965727,-0.02415670100446093,-0.0060444671213591575,-0.01490707652603642,-0.013899582408592077,-0.017938887299734238,-0.014178561092926296,-0.015286367624141614,-0.01708485922501464,-0.020842646711688246,-0.022902352683630514,-0.01648724561210414,-0.012651454054718332,-0.021805011874629986,-0.010404227902003202,0.18188615738211644,0.12717906571208626,0.1781670160482754,0.17443748790670513,0.17180377223450613,0.17397322507196777,0.15347834248657224,0.14580653826924012,0.14152929324841754,0.11266817871247937,0.10671886521236745,0.10470193899320526,0.12022714725050913,0.11022642540527465,0.10526101874461878,0.09915783748730547,-0.01885763635227145,-0.02546009756118873,-0.01952844524464719,-0.02793311715521631,-0.03131984607414239,-0.030450971391222117,-0.025838284195392816,-0.030697670926418265,-0.027776602360454095,-0.03525552408734879,-0.042633431031878846,-0.04744128170641193,-0.04007796164770466,-0.03829375974962986,-0.03726682355221325,-0.03889220981227206,-0.005982746056327848,-0.00652813520118194,-0.008775119104708533,-0.011439257559285295,-0.012210460024681307,-0.014751132579381232,-0.01031033217994425,-0.012849019435915718,-0.013014412644702706,-0.001278202681612196,-5.798431041146837e-05,0.0033664378538671505,0.0006665195485726738,0.0018065666597898886,0.0066636233628101635,-0.01505889033450276,0.009040983566519814,0.008825277950252054,0.006516871370891426,0.007368553713366622,0.01587830396925723,0.008321376278660487,0.021956348218289425,0.01197759647396342,0.016600113182397912,0.014987941381517314,0.013558502424033694,0.021885506535770226,0.014820248889963642,0.013713919609226232,0.01890715547817799,0.34349600822673043,0.3477010971669717,0.32223106786649475,0.31719894224949463,0.3109731284163539,0.316942574471356,0.3121700212012271,0.3049389242785436,0.31508514338783883,0.29061696460766245,0.29625188608343495,0.3110144211382831,0.32157932862665894,0.2928606924485989,0.22231962339961434,0.19181290085607555,0.28613534561756787,0.2875525524125795,0.28350274128727926,0.30425757145911686,0.2810450560142255,0.292858779548301,0.29178441193800647,0.27588363628071816,0.2703486331314334,0.24627360489678934,0.3252045645800365,0.30983980393048927,0.3192977208326415,0.30220629175780067,0.29865594470232515,0.29606837816055803,0.2918133855740001,0.043098391596195516,0.03673729021042929,0.047212679983200875,0.028109043042822236,0.02571583866357813,0.037742156911700055,0.026689764847203045,0.03212755665411105,0.015652996096340525,0.04881292307259446,0.039538061203401864,0.039235439574271135,0.04994141435503336,0.023154736595415695,0.02973522176038657,0.06209048368469217,-0.033106923183182375,-0.047297193304714664,-0.08201665901567864,-0.05487819618386973,-0.06537898645078241,-0.08767044912335802,-0.07310730446896324,-0.050284745471379705,-0.07158741881560637,-0.052959500840427706,-0.041490373620411164,-0.05477452068269619,-0.0470781189429084,-0.02747339282432631,-0.04264681968136766,-0.0509956520224338,-0.2595167714506787,-0.21678717640090428,-0.17586337862531295,-0.17313438733554656,-0.1704955081893793,-0.12654245543238807,-0.1545715906334613,-0.1517709529232,-0.14017753239202488,-0.14596633032364784,-0.1462099901673422,-0.1559389979327743,-0.17677665015399033,-0.15936430332910653,-0.15238325095081862,-0.1189430943357842,-0.23312434133342827,-0.14802620079267995,-0.16228590115046132,-0.12080344299453057,-0.12540634170324702,-0.1149665657655288,-0.1157456022708754,-0.07112016489450285,-0.10764575424315932,-0.10390825037088462,-0.09331015995962848,-0.10701762962771082,-0.11388378451234378,-0.09487185398046316,-0.10563515985328455,-0.10664980772511655,-0.047101829693815635,-0.04967055071401313,-0.024475819116614488,-0.011950148465213513,-0.006891975507266768,0.015331158300616134,0.015519549545888156,0.01276316873496171,0.0058838717417827625,-0.0019077362545535008,-0.008205595343265254,-0.005007085360899901,0.002824687921705744,-0.0015949520904108346,0.003140215833032982,0.009872453132775095,-0.024244233016947378,-0.1534248881637767,-0.11725158812639101,-0.0918883110110006,-0.07048285797675619,-0.05773430046010096,-0.07928082125519928,-0.06969462014027313,-0.07944591435950142,-0.06687632680793362,-0.0668507466179723,-0.06699992081225123,-0.06878129250353288,-0.0582227187724727,-0.061559670072093405,-0.06114658436780297
r_race,0.29261230690415596,0.2697269720779295,0.007723053820315159,1.0,-0.11219764826704408,-0.08384162267794656,-0.0906925677095965,0.08658057880835567,-0.15799168192809973,-0.1283561545147397,-0.12630018907242332,-0.10922276163001592,-0.08130068768012888,-0.10626731726554677,-0.09492176685273544,-0.09755724933472695,-0.10706612467287593,-0.10756942664730847,-0.1287661616252618,-0.1330682860333858,-0.062322395177468855,-0.12643213839542258,-0.08604544029762827,-0.14993676862162975,-0.15213540589542585,-0.14869178475589048,-0.10608227817907208,-0.11352267270120352,-0.1053000755055565,-0.10449089143180952,-0.09368617570227697,-0.08597386788252506,-0.0842482975209505,-0.09001176588651119,-0.0637884259888597,-0.05646308015874696,-0.05119291730067077,-0.039495833522179974,-0.04249401987455586,-0.03928809360856627,-0.06166137853785745,-0.12243189546562905,-0.08376508451904875,-0.09130225649415497,-0.03816728716005262,-0.08008638835410606,-0.07864854613997413,-0.07698131477937348,-0.015833788570367827,-0.021874155164627818,-0.08428117392181608,-0.0970265232578582,-0.07389255455815075,-0.05509076234579544,-0.07305266796230628,-0.08331863242020732,-0.09799441659740948,-0.006990602824288615,0.0064451913479379435,0.006121088085755941,0.03481473350006896,0.010213059725566643,0.008562504517144994,0.014851658541203001,0.00737572636359094,-0.002582995068047324,-2.3464255229809446e-05,0.008625946331818372,-0.002676017645593758,-0.0013763639150975698,0.007584053128020787,0.02687630274143814,0.04221899009692201,0.0324473913126345,0.003641006694383381,-0.010633057723383361,-0.00413680108881617,0.0024918037418864445,-0.010178211800841531,-0.0390881759428156,-0.03493439352021917,-0.02949524860340987,-0.08714813244389688,-0.08398666304669193,-0.08286795169528907,-0.08638628814844719,-0.08854435288720852,-0.0846391105395406,-0.05713496742544915,0.05877144106213592,0.04618274309112079,0.03113205286240842,0.040283575977340946,0.04170918643730436,0.03693707960819414,0.03311872692098137,0.03888273130211868,0.025577369801801475,0.047069024114860955,0.04187944726445154,0.038805228919633554,0.04309620793653505,0.04962210347731636,0.02777251927813175,-0.0019508219968610353,-0.13199932688958044,-0.09057895549276213,-0.0919491456458758,-0.09257545806943698,-0.09616648125328449,-0.10328421525164842,-0.11506230975507803,-0.11075676543470424,-0.11239018545521849,-0.16224028381883007,-0.16101298005175063,-0.16166561330515755,-0.16865095207647335,-0.15607668309721137,-0.1644865930439458,0.15551824915610254,0.13377888726312595,0.11486019608659252,0.1269255170704159,0.12754057675746783,0.12231595592779772,0.11623386017357039,0.11638467054353945,0.1150604897121973,0.11418773652401948,0.09386245622099881,0.11587931303856791,0.10439877688681155,0.11194803665900495,0.11326412246551387,0.11752070987190597,0.04098311956286169,0.039735084509372055,0.03455453770193372,0.0334322996602757,0.041927625306609914,0.03594644399497478,0.018078358142267468,0.020069752524646118,0.014565096783277042,0.018270827178645904,0.01754476532102004,0.02398524631979415,0.008636171467277874,-0.009284008260671583,-0.02016618606660158,-0.03917870770484857,0.061657124558922916,0.05388388150899775,0.055173136558001344,0.04156807289167913,0.038243843017619614,0.03260747697942227,0.0410652561906251,0.050793998282234125,0.02931895277049318,0.10646574114027704,0.049899097184241535,0.052668228958408995,0.05799455675817096,0.039031898588291696,0.04439813153019649,0.020325653146848734,0.03167392882349629,-0.10374850543720636,-0.12949326647841725,-0.11820004593472203,-0.1104066285279991,-0.10747440821680368,-0.12001682996095922,-0.12878587110653786,-0.1094073603230797,-0.11960046904219361,-0.1555009831083969,-0.15325688233054605,-0.1452236076188995,-0.11622093227262585,-0.1379818398807704,-0.13095308158127156,-0.12372039607438697,0.05240141592165088,0.030170124046801392,0.029322329081511375,0.04628256512337538,0.005315311758787614,0.030213544184779353,0.026464680009757834,0.022903785574447305,0.012787177469660162,0.016782280098383368,0.034411429993694016,0.0320374513834911,0.0208051744051189,-0.0030814017198504025,0.00990166008298405,0.0216489643055329,-0.04594969582258557,-0.0319077703578155,-0.011112394781126921,0.011413188113856896,0.009973464333153905,-0.005031618293713055,0.037571147598082784,0.03320279101692422,0.03618868539885159,0.05032009517345532,0.017583042236970402,0.04633276856565938,0.03150159622363837,0.07622205305299236,0.06107382021022382,0.05700423067707374,-0.059936028843033895,-0.02252502419200447,-0.01972444157361929,-0.013793061086987505,-0.021458878210935,-0.014770267129504647,-0.007417636839495176,-0.008555729065383409,-0.005460767007015463,0.008107236652363216,-0.010339367914118831,-0.006236099234825777,-0.001317975865427114,0.007978771294682302,-0.004913487223197514,-0.021667556481815304,0.003296267163080086,0.004675337041262741,-0.0033202246490381584,-0.0019377754489442504,-0.011305850153746428,0.023608085229403594,0.015269101805918868,0.021914268448607003,0.017794885498633853,0.017368985619479384,0.009689779385465098,0.010970727103770997,0.006792788206468196,0.01196225841461213,-0.004856963772778992,-0.007180447750132454,-0.03978140875425943,0.06112502753704316,0.05443472328888551,0.04657792819753976,0.02114605676232463,0.028101278825847193,0.03849302821602716,0.031239798720922196,0.04705563773031074,0.07892092114035297,0.09958804163470697,0.10084697221300991,0.11986038386682772,0.10436512185180288,0.1055483451540509,0.10010394290721243
